ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region2,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
468,CHN,China,Kunshan,68.64886817,2014,-,Converted,45.5,Measured,China National Environmental Monitoring Center,31.38800049,120.9530029,581871,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,50-<70,orange
470,CHN,China,Laixi,83.73653151,2014,-,Converted,55.5,Measured,China National Environmental Monitoring Center,36.86500168,120.5370026,415425,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
471,CHN,China,Laizhou,84.49091467,2014,-,Converted,56,Measured,China National Environmental Monitoring Center,37.17699814,119.9410019,385505,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
477,CHN,China,Lienchiang,39.22792467,2014,-,Converted,26,Measured,,26.15999985,119.9499969,12506,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
478,CHN,China,Lin'an,86.75406417,2014,-,Converted,57.5,Measured,China National Environmental Monitoring Center,30.23660088,119.7182999,352149,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
480,CHN,China,Linyi,83.73653151,2014,-,Converted,55.5,Measured,China National Environmental Monitoring Center,35.05730057,118.3417969,1706000,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
483,CHN,China,Liyang,78.45584934,2014,-,Converted,52,Measured,China National Environmental Monitoring Center,31.39999962,119.4599991,408015,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
486,CHN,China,Maanshan,86.60318754,2014,-,Converted,57.4,Measured,China National Environmental Monitoring Center,31.68610001,118.5057983,858274,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
490,CHN,China,Miaoli,37.21623623,2014,-,Converted,24.66666667,Measured,,24.56500053,120.8199997,567132,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
493,CHN,China,Nanchong,86.25114206,2014,-,Converted,57.16666667,Measured,China National Environmental Monitoring Center,30.8064003,106.0559998,1049782,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
497,CHN,China,Nantou,50.54367217,2014,-,Converted,33.5,Measured,,23.91300011,120.6849976,514315,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,50-<70,orange
498,CHN,China,New Taipei,33.60434106,2014,-,Converted,22.27272727,Measured,,25.01300049,121.4589996,3966818,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
502,CHN,China,Penghu,24.14026134,2014,-,Converted,16,Measured,,23.56900024,119.5660019,101758,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
503,CHN,China,Penglai,68.64886817,2014,-,Converted,45.5,Measured,China National Environmental Monitoring Center,37.82500076,120.7470016,185894,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,50-<70,orange
505,CHN,China,Pingdu,87.50844734,2014,-,Converted,58,Measured,China National Environmental Monitoring Center,36.79199982,119.9520035,471052,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
506,CHN,China,Pingtung,33.69578145,2014,-,Converted,22.33333333,Measured,,22.52300072,120.560997,847917,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
512,CHN,China,Qujing,47.5261395,2014,-,Converted,31.5,Measured,China National Environmental Monitoring Center,25.50349998,103.7897034,565078,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
515,CHN,China,Rongcheng,57.33312067,2014,-,Converted,38,Measured,China National Environmental Monitoring Center,37.15399933,122.4710007,383087,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,50-<70,orange
516,CHN,China,Rushan,72.42078401,2014,-,Converted,48,Measured,China National Environmental Monitoring Center,36.9129982,121.5309982,259876,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,70-<100,red
528,CHN,China,Shouguang,116.9293908,2014,-,Converted,77.5,Measured,China National Environmental Monitoring Center,36.88100052,118.7460022,506562,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,>100,darkred
531,CHN,China,Taian,83.48507045,2014,-,Converted,55.33333333,Measured,China National Environmental Monitoring Center,36.19419861,117.1436005,1219580,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
532,CHN,China,Taicang,82.22776517,2014,-,Converted,54.5,Measured,China National Environmental Monitoring Center,31.45299911,121.1149979,528974,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
533,CHN,China,Taichung,43.75422367,2014,-,Converted,29,Measured,,24.10000038,120.6780014,1224935,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
534,CHN,China,Tainan,44.13141525,2014,-,Converted,29.25,Measured,,23.04800034,120.2180023,814971,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
535,CHN,China,Taipei,28.23548424,2014,-,Converted,18.71428571,Measured,,25.06299973,121.5130005,2665656,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
536,CHN,China,Taitung,15.8420465,2014,-,Converted,10.5,Measured,,23.04500008,121.1620026,106929,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,10-<15,yellow,<20,green
540,CHN,China,Taoyuan,35.70746989,2014,-,Converted,23.66666667,Measured,,25.05999947,121.2020035,417366,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
544,CHN,China,Wafangdian,88.26283051,2014,-,Converted,58.5,Measured,China National Environmental Monitoring Center,39.625,121.9889984,434262,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
545,CHN,China,Weifang,73.32604381,2014,-,Converted,48.6,Measured,China National Environmental Monitoring Center,36.70190048,119.1200027,2194524,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,70-<100,red
547,CHN,China,Weinan,101.8417275,2014,-,Converted,67.5,Measured,China National Environmental Monitoring Center,34.51010132,109.5292969,355847,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,>100,darkred
548,CHN,China,Wendeng,69.40325134,2014,-,Converted,46,Measured,China National Environmental Monitoring Center,37.1969986,122.038002,310628,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,50-<70,orange
552,CHN,China,Wujiang,84.99383678,2014,-,Converted,56.33333333,Measured,China National Environmental Monitoring Center,31.15500069,120.6360016,5472033,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
561,CHN,China,Yan'an,72.79797559,2014,-,Converted,48.25,Measured,China National Environmental Monitoring Center,36.62749863,109.4131012,430164,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,70-<100,red
564,CHN,China,Yangquan,105.3621823,2014,-,Converted,69.83333333,Measured,China National Environmental Monitoring Center,37.85639954,113.5753021,699220,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,>100,darkred
569,CHN,China,Yilan,24.14026134,2014,-,Converted,16,Measured,,24.63299942,121.7939987,95885,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
572,CHN,China,Yiwu,88.26283051,2014,-,Converted,58.5,Measured,China National Environmental Monitoring Center,29.30500031,120.0910034,1080473,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
573,CHN,China,Yixing,81.47338201,2014,-,Converted,54,Measured,China National Environmental Monitoring Center,31.35400009,119.8180008,385393,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
576,CHN,China,Yunlin,46.39456475,2014,-,Converted,30.75,Measured,,23.71199989,120.5449982,705356,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
577,CHN,China,Yuxi,45.76591211,2014,-,Converted,30.33333333,Measured,China National Environmental Monitoring Center,24.36940002,102.5777969,383734,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
579,CHN,China,Zhangjiagang,90.52598001,2014,-,Converted,60,Measured,China National Environmental Monitoring Center,31.87400055,120.526001,519550,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
582,CHN,China,Zhangqiu,70.91201767,2014,-,Converted,47,Measured,China National Environmental Monitoring Center,36.70999908,117.5410004,569315,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,35-<50,red,70-<100,red
585,CHN,China,Zhaoyuan,82.22776517,2014,-,Converted,54.5,Measured,China National Environmental Monitoring Center,37.37400055,120.3990021,311095,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
591,CHN,China,Zhuji,88.26283051,2014,-,Converted,58.5,Measured,China National Environmental Monitoring Center,29.71899986,120.2509995,682270,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
593,CHN,China,Zibo,82.22776517,2014,-,Converted,54.5,Measured,China National Environmental Monitoring Center,36.80879974,118.0482025,2430356,Upper middle income,Wpr_LM,2016,NA,NA,NA,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,NA,>50,darkred,70-<100,red
596,COL,Colombia,Armenia,25,2014,"1 station, urban background",Measured,11.00118028,Converted,Subsistema de Informacion sobre Calidad del Aire,4.479765892,-75.74998474,399620,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,10-<15,yellow,20-<30,yellow
597,COL,Colombia,Barbosa,31.6,2014,"1 station, suburban background",Measured,13.90549187,Converted,"Resumen Anual  Calidad del Aire 2014,",6.437077045,-75.33271027,42439,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,10-<15,yellow,30-<50,darkred
600,COL,Colombia,Bucaramanga,46.905,2014,"2 stations, NA",Measured,20.64041444,Converted,"Sistema de Vigilancia de calidad del aire del area metropolitana de Bucaramanga, Informe Anual de Calidad del Aire de Bucaramanga 2014",7.113117218,-73.11038208,1215066,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
603,COL,Colombia,Cienaga,48,2014,"1 station, Urban background",Measured,21.12226613,Converted,Subsistema de Informacion sobre Calidad del Aire,11.0411396,-74.23793793,97863,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
604,COL,Colombia,Copacabana,35.4,2014,"1 station, suburban background",Measured,15.57767127,Converted,Subsistema de Informacion sobre Calidad del Aire,6.34943819,-75.50512695,69302,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
607,COL,Colombia,La Estrella,46.65,2014,"2 stations, suburban background",Measured,41.2,Measured,"Resumen Anual  Calidad del Aire 2014,",6.157505989,-75.64200592,52564,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,35-<50,red,30-<50,darkred
608,COL,Colombia,Manizales,26.33333333,2014,"6 stations, urban",Measured,18,Measured,"CORPOCALDAS, Informe Sistema de Vigilancia de Calidad del Aire - Resumen 2014",5.608334064,-75.45313263,448951,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
610,COL,Colombia,Pasto,18,2014,"1 station, urban background",Measured,9,Measured,Subsistema de Informacion sobre Calidad del Aire,1.210958004,-77.2856369,363298,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,<10,green,<20,green
611,COL,Colombia,Sabaneta,42.6,2014,"1 station, urban background",Measured,18.74601119,Converted,Subsistema de Informacion sobre Calidad del Aire,6.150703907,-75.61646271,40792,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
612,COL,Colombia,Santa Marta,35.5,2014,"4 stations, Urban background",Measured,15.62167599,Converted,Subsistema de Informacion sobre Calidad del Aire,11.08497906,-74.21387482,517627,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
613,COL,Colombia,Valledupar,35.5,2014,"2 stations, urban background",Measured,15.62167599,Converted,Subsistema de Informacion sobre Calidad del Aire,10.46876907,-73.25744629,414567,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
614,CRI,Costa Rica,Alajuela,28,2013,"1 station, Urban",Measured,19.81332706,Converted,VII Plan Nacional de Energia 2015-2030,10.0070467,-84.21660614,185000,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
615,CRI,Costa Rica,Belen,31,2013,"1 station, unspecified",Measured,30,Measured,VII Plan Nacional de Energia 2015-2030,9.984506607,-84.19119263,5490,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
616,CRI,Costa Rica,Cartago,27,2013,"1 station, Urban",Measured,19.10570824,Converted,VII Plan Nacional de Energia 2015-2030,9.753959656,-83.67739105,223900,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
617,CRI,Costa Rica,Heredia,47,2013,"1 station, Urban",Measured,29,Measured,VII Plan Nacional de Energia 2015-2030,9.998496056,-84.11135864,347900,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,25-<35,darkorange,30-<50,darkred
618,CRI,Costa Rica,Moravia,19.78466306,2013,-,Converted,14,Measured,VII Plan Nacional de Energia 2015-2030,10.01013279,-84.01145172,56919,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,10-<15,yellow,<20,green
619,CRI,Costa Rica,San Jose,27,2013,"2 stations, Urban",Measured,24,Measured,VII Plan Nacional de Energia 2015-2030,9.924962997,-84.07223511,1170188,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
620,CRI,Costa Rica,Santa Ana,23,2013,"1 station, Urban",Measured,16.27523294,Converted,VII Plan Nacional de Energia 2015-2030,9.926898003,-84.18307495,11775,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,20-<30,yellow
626,CYP,Cyprus,Ayia Marina,26.4019178,2013,"1 station, background, rural-regional",Measured,12.78791208,Measured,"European Environment Agency, Air quality e-reporting database",35.0391655,33.05805969,500,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,10-<15,yellow,20-<30,yellow
627,CYP,Cyprus,Larnaka,36.19707831,2013,-,Converted,16.52136986,Measured,"European Environment Agency, Air quality e-reporting database",34.91361237,33.61583328,51468,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,15-<25,orange,30-<50,darkred
629,CYP,Cyprus,Nicosia,47.17835616,2013,"1 station, traffic, urban",Measured,17.03178082,Measured,"European Environment Agency, Air quality e-reporting database",35.15194702,33.34777832,250399,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,15-<25,orange,30-<50,darkred
630,CYP,Cyprus,Pafos,36.11664436,2013,-,Converted,16.48465753,Measured,"European Environment Agency, Air quality e-reporting database",34.77944565,32.43861389,32892,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,15-<25,orange,30-<50,darkred
682,DNK,Denmark,Arhus,20.95993646,2013,"1 station, traffic, urban",Measured,10.59965728,Measured,"European Environment Agency, Air quality e-reporting database",56.15055847,10.2008419,292079,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,10-<15,yellow,20-<30,yellow
684,DNK,Denmark,Keldsnor,15.99083431,2013,"1 station, background, rural-regional",Measured,7.343963439,Converted,"European Environment Agency, Air quality e-reporting database",54.74638748,10.73639202,487,High income,Eur_HI,2016,NA,NA,NA,NA,NA,Europe (HIC),Eur (HIC),NA,NA,<10,green,<20,green
686,ECU,Ecuador,Ambato,19.66,2012,"1 station, unspecified",Measured,9.481164023,Converted,Ministerio del Ambiente. Concentracion de material particulado PM10 en el aire. CA-CTR-005. Concentracion de material particulado PM2.5 en el aire. CA-CTR-004. 2013.,-1.241666675,-78.61972046,165185,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,<10,green,<20,green
688,ECU,Ecuador,Ibarra,18.48,2012,"1 station, unspecified",Measured,8.912101279,Converted,Ministerio del Ambiente. Concentracion de material particulado PM10 en el aire. CA-CTR-005. Concentracion de material particulado PM2.5 en el aire. CA-CTR-004. 2013.,0.362677813,-78.13066864,131856,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,<10,green,<20,green
689,ECU,Ecuador,Latacunga,28.37,2012,"1 station, unspecified",Measured,13.68161868,Converted,Ministerio del Ambiente. Concentracion de material particulado PM10 en el aire. CA-CTR-005. Concentracion de material particulado PM2.5 en el aire. CA-CTR-004. 2013.,-0.931938887,-78.61608124,63842,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,10-<15,yellow,20-<30,yellow
690,ECU,Ecuador,Manta,27.77,2012,"1 station, unspecified",Measured,13.39226475,Converted,Ministerio del Ambiente. Concentracion de material particulado PM10 en el aire. CA-CTR-005. Concentracion de material particulado PM2.5 en el aire. CA-CTR-004. 2013.,-0.950022221,-80.71620178,217553,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,10-<15,yellow,20-<30,yellow
691,ECU,Ecuador,Milagro,66.35,2012,"1 station, unspecified",Measured,31.99772294,Converted,Ministerio del Ambiente. Concentracion de material particulado PM10 en el aire. CA-CTR-005. Concentracion de material particulado PM2.5 en el aire. CA-CTR-004. 2013.,-2.127219915,-79.59919739,133508,Upper middle income,Amr_LM,2016,NA,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,25-<35,darkorange,50-<70,orange
